geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
12210,-23.1834900,-45.8844656,sao jose dos campos,SP
12211,-23.1641376,-45.8932646,sao jose dos campos,SP
12212,-23.1554064,-45.8996315,sao jose dos campos,SP
12213,-23.1503523,-45.9093128,sao jose dos campos,SP
12214,-23.1590927,-45.9178850,sao jose dos campos,SP
12215,-23.1854524,-45.8716463,sao jose dos campos,SP
12216,-23.1955729,-45.8792847,sao jose dos campos,SP
12220,-23.1795582,-45.8551034,sao jose dos campos,SP
12221,-23.1711341,-45.8410382,sao jose dos campos,SP
12223,-23.1811714,-45.8288525,sao jose dos campos,SP
12224,-23.1783001,-45.8234624,sao jose dos campos,SP
12225,-23.1905661,-45.7961003,sao jose dos campos,SP
12226,-23.1417282,-45.8985038,sao jose dos campos,SP
12227,-23.2089889,-45.8544700,sao jose dos campos,SP
12228,-23.2510608,-45.8343519,sao jose dos campos,SP
12229,-23.2697083,-45.8645668,sao jose dos campos,SP
12230,-23.2245033,-45.8878429,sao jose dos campos,SP
12231,-23.2243720,-45.8820598,sao jose dos campos,SP
12232,-23.2581312,-45.8876091,sao jose dos campos,SP
12233,-23.2466807,-45.8869091,sao jose dos campos,SP
12234,-23.2834569,-45.8954160,sao jose dos campos,SP
12235,-23.2337868,-45.9024718,sao jose dos campos,SP
12236,-23.2509872,-45.8988739,sao jose dos campos,SP
12237,-23.2435741,-45.9135977,sao jose dos campos,SP
12238,-23.2565935,-45.9200931,sao jose dos campos,SP
12239,-23.2670295,-45.9012637,sao jose dos campos,SP
12240,-23.2242984,-45.9132008,sao jose dos campos,SP
12241,-23.2325050,-45.9265717,sao jose dos campos,SP
12242,-23.2017251,-45.9066859,sao jose dos campos,SP
12243,-23.2022681,-45.8980285,sao jose dos campos,SP
12244,-23.1989794,-45.9431709,sao jose dos campos,SP
12245,-23.1980083,-45.8888877,sao jose dos campos,SP
12246,-23.2168607,-45.9085938,sao jose dos campos,SP
12247,-23.1606751,-45.8003166,sao jose dos campos,SP
12248,-23.1708221,-45.7963226,sao jose dos campos,SP
12249,-22.9129969,-45.9618181,sao francisco xavier,SP
12250,-22.9537149,-45.8395502,monteiro lobato,SP
12260,-23.3931486,-45.6607622,paraibuna,SP
12270,-23.2616830,-45.6981521,jambeiro,SP
12280,-23.0938250,-45.7017052,cacapava,SP
12281,-23.1046314,-45.7060949,cacapava,SP
12282,-23.1031357,-45.7002294,cacapava,SP
12283,-23.1041148,-45.6775201,cacapava,SP
12284,-23.1140617,-45.7006120,cacapava,SP
12285,-23.1250162,-45.7140671,cacapava,SP
12286,-23.1097780,-45.7205369,cacapava,SP
12287,-23.1067853,-45.7136442,cacapava,SP
12288,-23.0931768,-45.7110536,cacapava,SP
12289,-23.0706544,-45.7178701,cacapava,SP
12290,-23.0571548,-45.7127362,cacapava,SP
12294,-23.1388246,-45.7215256,cacapava,SP
12295,-23.1884115,-45.7346929,caçapava,SP
12297,-23.0877271,-45.6901028,cacapava,SP
12301,-23.2677334,-45.9399526,jacarei,SP
12302,-23.2726866,-45.9331936,jacarei,SP
12305,-23.2767718,-45.9476364,jacarei,SP
12306,-23.2878780,-45.9475856,jacarei,SP
12307,-23.2971496,-45.9563056,jacarei,SP
12308,-23.3039169,-45.9626525,jacarei,SP
12309,-23.3090448,-45.9571392,jacarei,SP
12310,-23.2990371,-45.9469443,jacarei,SP
12311,-23.2820178,-45.9394078,jacarei,SP
12312,-23.3014374,-45.9330874,jacarei,SP
12315,-23.3163928,-45.9293246,jacarei,SP
12316,-23.3163059,-45.9405691,jacarei,SP
12318,-23.3123379,-45.9553610,jacarei,SP
12319,-23.3235127,-45.9700133,jacarei,SP
12320,-23.3135629,-45.9759114,jacarei,SP
12321,-23.2984057,-45.9844385,jacarei,SP
12322,-23.3106973,-45.9844266,jacarei,SP
12323,-23.3248666,-45.9909083,jacarei,SP
12324,-23.3134623,-46.0036867,jacarei,SP
12325,-23.3059683,-46.0156503,jacarei,SP
12326,-23.3242400,-46.0456476,jacarei,SP
12327,-23.3023183,-45.9718882,jacarei,SP
12328,-23.2883016,-45.9629953,jacarei,SP
12329,-23.2877865,-45.9536319,jacarei,SP
12330,-23.2965015,-46.0204749,jacarei,SP
12331,-23.2719379,-46.0654988,jacarei,SP
12333,-23.2274061,-46.0694447,jacarei,SP
12334,-23.2704145,-46.0021787,jacarei,SP
12335,-23.2640030,-45.9645010,jacarei,SP
12340,-23.3658253,-46.0266397,jacarei,SP
12341,-23.2935757,-45.9851050,jacarei,SP
12350,-23.2050409,-46.1532003,igarata,SP
12380,-23.3992805,-45.8853856,santa branca,SP
12400,-22.9263574,-45.4628509,pindamonhangaba,SP
12401,-22.9201863,-45.4644022,pindamonhangaba,SP
12402,-22.9173403,-45.4473477,pindamonhangaba,SP
12403,-22.9217320,-45.4438603,pindamonhangaba,SP
12404,-22.9067212,-45.4707836,pindamonhangaba,SP
12405,-22.9239165,-45.4376599,pindamonhangaba,SP
12410,-22.9347449,-45.4566780,pindamonhangaba,SP
12411,-22.9312943,-45.4359212,pindamonhangaba,SP
12412,-22.9530708,-45.4591029,pindamonhangaba,SP
12413,-22.9473609,-45.4192632,pindamonhangaba,SP
12414,-22.9454321,-45.4079885,pindamonhangaba,SP
12415,-22.9603295,-45.4084685,pindamonhangaba,SP
12420,-22.9431064,-45.4652366,pindamonhangaba,SP
12421,-22.9508447,-45.4788728,pindamonhangaba,SP
12422,-22.9364256,-45.4720696,pindamonhangaba,SP
12423,-22.9463574,-45.5031883,pindamonhangaba,SP
12424,-22.9573539,-45.4882576,pindamonhangaba,SP
12425,-22.9312557,-45.4765849,pindamonhangaba,SP
12426,-22.9503404,-45.4982924,pindamonhangaba,SP
12440,-22.9129778,-45.3685677,pindamonhangaba,SP
12441,-22.9245836,-45.3702843,pindamonhangaba,SP
12442,-22.9385265,-45.3823103,pindamonhangaba,SP
12443,-22.8963233,-45.3717064,pindamonhangaba,SP
12444,-22.8969141,-45.3792154,pindamonhangaba,SP
12445,-22.8882493,-45.3761939,pindamonhangaba,SP
12446,-22.8861758,-45.3675750,pindamonhangaba,SP
12450,-22.8100295,-45.6887328,santo antonio do pinhal,SP
12460,-22.7367193,-45.5864261,campos do jordao,SP
12490,-22.6910525,-45.7184878,sao bento do sapucai,SP
12500,-22.8131994,-45.1923496,guaratingueta,SP
12501,-22.8185147,-45.1946705,guaratingueta,SP
12502,-22.8157241,-45.1835579,guaratingueta,SP
12503,-22.8257025,-45.1903962,guaratingueta,SP
12504,-22.8241922,-45.2048252,guaratingueta,SP
12505,-22.8140540,-45.1992160,guaratingueta,SP
12506,-22.8034757,-45.2106506,guaratingueta,SP
12507,-22.8066557,-45.2395871,guaratingueta,SP
12508,-22.7934107,-45.2699627,guaratingueta,SP
12509,-22.7966029,-45.2253193,guaratingueta,SP
12510,-22.7862816,-45.2283458,guaratingueta,SP
12511,-22.8000132,-45.2070169,guaratingueta,SP
12512,-22.7781618,-45.2077351,guaratingueta,SP
12513,-22.7793163,-45.1989340,guaratingueta,SP
12514,-22.7966907,-45.1976246,guaratingueta,SP
12515,-22.8057626,-45.1931351,guaratingueta,SP
12516,-22.8013735,-45.1876450,guaratingueta,SP
12517,-22.7961226,-45.1834597,guaratingueta,SP
12518,-22.7864312,-45.1829865,guaratingueta,SP
12519,-22.7770669,-45.1846185,guaratingueta,SP
12520,-22.8041211,-45.1780671,guaratingueta,SP
12521,-22.7815001,-45.1657098,guaratingueta,SP
12522,-22.7845761,-45.1568218,guaratingueta,SP
12523,-22.7870893,-45.1494071,guaratingueta,SP
12524,-22.8128047,-45.1747940,guaratingueta,SP
12525,-22.8375594,-45.2574157,potim,SP
12530,-23.0708640,-44.9555941,cunha,SP
12540,-22.9534071,-44.8484993,campos de cunha,SP
12570,-22.8512312,-45.2466469,aparecida,SP
12580,-22.8989293,-45.3043911,roseira,SP
12600,-22.7308931,-45.1234728,lorena,SP
12601,-22.7373370,-45.1312359,lorena,SP
12602,-22.7223275,-45.1203219,lorena,SP
12603,-22.7247010,-45.1104658,lorena,SP
12604,-22.7314949,-45.1087676,lorena,SP
12605,-22.7380012,-45.0959793,lorena,SP
12606,-22.7415116,-45.1096108,lorena,SP
12607,-22.7420377,-45.1157027,lorena,SP
12608,-22.7416684,-45.1269502,lorena,SP
12609,-22.7501678,-45.1220348,lorena,SP
12610,-22.7525271,-45.1322863,lorena,SP
12611,-22.7434643,-45.1345392,lorena,SP
12615,-22.7043042,-45.0544405,canas,SP
12620,-22.6089071,-45.1833132,piquete,SP
12630,-22.6657738,-45.0090517,cachoeira paulista,SP
12690,-22.6670952,-44.8526668,silveiras,SP
12701,-22.5781262,-44.9615491,cruzeiro,SP
12702,-22.5857145,-44.9682674,cruzeiro,SP
12703,-22.5841513,-44.9763487,cruzeiro,SP
12704,-22.5791135,-44.9828049,cruzeiro,SP
12705,-22.5744340,-44.9699440,cruzeiro,SP
12710,-22.5681959,-44.9597516,cruzeiro,SP
12711,-22.5634206,-44.9679021,cruzeiro,SP
12712,-22.5611514,-44.9595338,cruzeiro,SP
12720,-22.5653312,-44.9447933,cruzeiro,SP
12721,-22.5589004,-44.9444643,cruzeiro,SP
12722,-22.5618852,-44.9381516,cruzeiro,SP
12723,-22.5605012,-44.9315930,cruzeiro,SP
12730,-22.5797711,-44.9530863,cruzeiro,SP
12760,-22.5601215,-44.9188352,lavrinhas,SP
12800,-22.5389916,-44.7724618,queluz,SP
12820,-22.5822873,-44.6961558,areias,SP
12830,-22.6495941,-44.5778179,sao jose do barreiro,SP
12850,-22.6834506,-44.3189179,bananal,SP
12870,-22.6736725,-44.4465427,arapei,SP
12900,-22.9565450,-46.5419601,braganca paulista,SP
12902,-22.9593309,-46.5482884,braganca paulista,SP
12903,-22.9439588,-46.5542959,braganca paulista,SP
12904,-22.9446054,-46.5489170,braganca paulista,SP
12906,-22.9391530,-46.5494057,braganca paulista,SP
12908,-22.9351703,-46.5450229,braganca paulista,SP
12910,-22.9414036,-46.5316470,braganca paulista,SP
12912,-22.9511632,-46.5344803,braganca paulista,SP
12913,-22.9616937,-46.5238542,braganca paulista,SP
12914,-22.9648028,-46.5344193,braganca paulista,SP
12916,-22.9817544,-46.5340309,braganca paulista,SP
12917,-22.9812129,-46.5476855,braganca paulista,SP
12918,-22.9744458,-46.6020037,braganca paulista,SP
12919,-22.9711009,-46.5505212,braganca paulista,SP
12922,-22.9145084,-46.5556914,braganca paulista,SP
12924,-22.8781462,-46.5309539,braganca paulista,SP
12926,-22.9221208,-46.5400702,braganca paulista,SP
12927,-22.9129744,-46.5342941,braganca paulista,SP
12929,-22.9319533,-46.5240428,braganca paulista,SP
12930,-22.8141926,-46.6948542,tuiuti,SP
12935,-22.8945497,-46.4106329,vargem,SP
12940,-23.1147305,-46.5528805,atibaia,SP
12941,-23.1231225,-46.5415806,atibaia,SP
12942,-23.1228092,-46.5600501,atibaia,SP
12943,-23.1277769,-46.5691206,atibaia,SP
12944,-23.1093389,-46.5543522,atibaia,SP
12945,-23.1127326,-46.5270941,atibaia,SP
12946,-23.1417069,-46.5510972,atibaia,SP
12947,-23.1383247,-46.5583764,atibaia,SP
12948,-23.1963356,-46.5870911,atibaia,SP
12949,-23.1524633,-46.5922800,atibaia,SP
12950,-23.1417314,-46.5822339,atibaia,SP
12951,-23.1243767,-46.5827916,atibaia,SP
12952,-23.0899252,-46.6116542,atibaia,SP
12953,-23.0953726,-46.6002935,atibaia,SP
12954,-23.0738033,-46.5565784,atibaia,SP
12955,-23.1382770,-46.4686125,bom jesus dos perdoes,SP
12960,-23.1736598,-46.3995100,nazare paulista,SP
12970,-23.0558609,-46.3592360,piracaia,SP
12980,-22.9308942,-46.2750335,joanopolis,SP
12990,-22.7950785,-46.4459800,pedra bela,SP
12995,-22.7807361,-46.5888671,pinhalzinho,SP
13010,-22.9043771,-47.0589521,campinas,SP
13012,-22.9050021,-47.0596435,campinas,SP
13013,-22.9061344,-47.0634558,campinas,SP
13015,-22.9042137,-47.0565490,campinas,SP
13020,-22.8985353,-47.0679130,campinas,SP
13023,-22.8938480,-47.0613370,campinas,SP
13024,-22.8921192,-47.0545814,campinas,SP
13025,-22.8983873,-47.0516405,campinas,SP
13026,-22.9124517,-47.0491155,campinas,SP
13030,-22.9249699,-47.0742835,campinas,SP
13031,-22.9197456,-47.0854501,campinas,SP
13032,-22.9078751,-47.0850348,campinas,SP
13033,-22.9049368,-47.0970847,campinas,SP
13034,-22.9093691,-47.0907681,campinas,SP
13035,-22.9116357,-47.0747633,campinas,SP
13036,-22.9194734,-47.0686350,campinas,SP
13040,-22.9394300,-47.0594588,campinas,SP
13041,-22.9195812,-47.0572314,campinas,SP
13042,-22.9462673,-47.0504982,campinas,SP
13043,-22.9340528,-47.0414933,campinas,SP
13044,-22.9420106,-47.0423211,campinas,SP
13045,-22.9339991,-47.0330400,campinas,SP
13046,-22.9347098,-47.0206901,campinas,SP
13049,-22.9482383,-47.0800444,campinas,SP
13050,-22.9403830,-47.0952629,campinas,SP
13051,-22.9591763,-47.0884145,campinas,SP
13052,-22.9777449,-47.1041531,campinas,SP
13053,-23.0249339,-47.1160245,campinas,SP
13054,-22.9741314,-47.1264496,campinas,SP
13055,-22.9937623,-47.1160436,campinas,SP
13056,-22.9751005,-47.1429252,campinas,SP
13057,-22.9721771,-47.1641186,campinas,SP
13058,-22.9517862,-47.1839331,campinas,SP
13059,-22.9426732,-47.1532035,campinas,SP
13060,-22.9319802,-47.1118415,campinas,SP
13061,-22.9112756,-47.1146789,campinas,SP
13063,-22.8892293,-47.1085156,campinas,SP
13064,-22.9002967,-47.0003762,campinas,SP
13065,-22.8816630,-47.1260007,campinas,SP
13067,-22.8874426,-47.1409171,campinas,SP
13068,-22.8630752,-47.1499812,campinas,SP
13069,-22.8471245,-47.1398868,campinas,SP
13070,-22.8920576,-47.0824428,campinas,SP
13073,-22.8846027,-47.0673019,campinas,SP
13075,-22.8803675,-47.0608014,campinas,SP
13076,-22.8817086,-47.0504643,campinas,SP
13077,-22.8778225,-47.0425100,campinas,SP
13080,-22.8528389,-47.0756975,campinas,SP
13081,-22.8574079,-47.0674932,campinas,SP
13082,-22.8411083,-47.1038889,campinas,SP
13083,-22.8166569,-47.0712741,campinas,SP
13084,-22.8234208,-47.0871930,campinas,SP
13085,-22.7910693,-47.0809987,campinas,SP
13086,-22.8205568,-47.0510983,campinas,SP
13087,-22.8579900,-47.0530509,campinas,SP
13088,-22.8598280,-47.0382292,campinas,SP
13090,-22.8878027,-47.0382728,campinas,SP
13091,-22.8773975,-47.0294685,campinas,SP
13092,-22.8950006,-47.0348355,campinas,SP
13096,-22.9254230,-47.0307598,campinas,SP
13097,-22.8464259,-47.0247680,campinas,SP
13098,-22.8162479,-47.0228365,campinas,SP
13099,-22.7537008,-47.0145345,campinas,SP
13100,-22.9142550,-47.0388412,campinas,SP
13101,-22.9140200,-47.0135354,campinas,SP
13104,-22.8622348,-46.9766083,campinas,SP
13105,-22.8884132,-46.9844220,campinas,SP
13106,-22.8859988,-46.9733932,campinas,SP
13107,-22.8729836,-46.9598492,campinas,SP
13108,-22.8939651,-46.9422601,campinas,SP
13140,-22.7696002,-47.1504023,paulinia,SP
13141,-22.7935760,-47.1567608,paulinia,SP
13142,-22.7821679,-47.1781611,paulinia,SP
13144,-22.7563834,-47.2008363,paulinia,SP
13145,-22.7353322,-47.1766541,paulinia,SP
13146,-22.7279831,-47.1674455,paulinia,SP
13147,-22.7331344,-47.1402654,paulinia,SP
13148,-22.7770949,-47.1126560,paulinia,SP
13150,-22.6418542,-47.1893851,cosmopolis,SP
13152,-22.6386673,-47.1796147,cosmopolis,SP
13154,-22.6334742,-47.1775149,cosmopolis,SP
13155,-22.6302717,-47.1887288,cosmopolis,SP
13157,-22.6367596,-47.1980479,cosmopolis,SP
13160,-22.5712079,-47.1657688,artur nogueira,SP
13165,-22.4878177,-47.2045547,engenheiro coelho,SP
13170,-22.8221365,-47.2703354,sumare,SP
13171,-22.8320681,-47.2705203,sumare,SP
13172,-22.8153935,-47.2864046,sumare,SP
13173,-22.8003869,-47.2758989,sumare,SP
13174,-22.8146531,-47.2607883,sumare,SP
13175,-22.8179919,-47.2411013,sumare,SP
13176,-22.9011144,-47.2741312,sumare,SP
13177,-22.8092804,-47.2265702,sumare,SP
13178,-22.8043150,-47.2059632,sumare,SP
13179,-22.8207624,-47.1715131,sumare,SP
13180,-22.8377393,-47.1697330,sumare,SP
13181,-22.8411940,-47.1916932,sumare,SP
13183,-22.8550325,-47.2130300,hortolandia,SP
13184,-22.8702833,-47.2124141,hortolandia,SP
13185,-22.8927916,-47.1738495,hortolandia,SP
13186,-22.8899824,-47.1989801,hortolandia,SP
13187,-22.8962320,-47.2157920,hortolandia,SP
13188,-22.8982087,-47.2377559,hortolandia,SP
13189,-22.8751178,-47.2331245,hortolandia,SP
13190,-22.9443894,-47.2953512,monte mor,SP
13201,-23.1860517,-46.8859147,jundiai,SP
13202,-23.2041039,-46.8725901,jundiai,SP
13203,-23.2156753,-46.8603668,jundiai,SP
13205,-23.2474033,-46.8546407,jundiai,SP
13206,-23.2113362,-46.8803029,jundiai,SP
13207,-23.2013410,-46.8878481,jundiai,SP
13208,-23.1948143,-46.8967993,jundiai,SP
13209,-23.1810618,-46.9036433,jundiai,SP
13210,-23.2208729,-46.8850883,jundiai,SP
13211,-23.1894204,-46.9215733,jundiai,SP
13212,-23.1763971,-46.9741566,jundiai,SP
13213,-23.1550895,-46.9856702,jundiai,SP
13214,-23.1579950,-46.9181999,jundiai,SP
13215,-23.1696681,-46.8867152,jundiai,SP
13216,-23.1700842,-46.8735809,jundiai,SP
13218,-23.1739719,-46.8528642,jundiai,SP
13219,-23.1884096,-46.8539878,jundiai,SP
13220,-23.2109676,-46.8448190,varzea paulista,SP
13221,-23.1951210,-46.8303827,varzea paulista,SP
13222,-23.1955520,-46.8216951,varzea paulista,SP
13223,-23.2157949,-46.8103175,varzea paulista,SP
13224,-23.2187022,-46.8324959,varzea paulista,SP
13225,-23.2267584,-46.8449445,varzea paulista,SP
13226,-23.2434015,-46.8276141,varzea paulista,SP
13230,-23.2082914,-46.7866280,campo limpo paulista,SP
13231,-23.2012814,-46.7818638,campo limpo paulista,SP
13232,-23.2117463,-46.7628751,campo limpo paulista,SP
13233,-23.1805213,-46.7641321,campo limpo paulista,SP
13234,-23.2210515,-46.7261724,campo limpo paulista,SP
13236,-23.2231002,-46.7962085,campo limpo paulista,SP
13238,-23.2351430,-46.7693041,campo limpo paulista,SP
13240,-23.0964923,-46.7179247,jarinu,SP
13250,-23.0033017,-46.8377152,itatiba,SP
13251,-22.9957619,-46.8364616,itatiba,SP
13252,-22.9677981,-46.8070195,itatiba,SP
13253,-23.0028599,-46.8242058,itatiba,SP
13254,-23.0122702,-46.8135451,itatiba,SP
13255,-23.0426472,-46.8440820,itatiba,SP
13256,-23.0096991,-46.8543345,itatiba,SP
13257,-22.9882574,-46.8539627,itatiba,SP
13260,-22.8759385,-46.7934347,morungaba,SP
13270,-22.9754581,-47.0026824,valinhos,SP
13271,-22.9727723,-47.0122408,valinhos,SP
13272,-22.9516019,-47.0019956,valinhos,SP
13273,-22.9472102,-46.9774220,valinhos,SP
13274,-22.9660011,-46.9788418,valinhos,SP
13275,-22.9803116,-46.9852669,valinhos,SP
13276,-22.9799438,-46.9953707,valinhos,SP
13277,-22.9906170,-46.9972628,valinhos,SP
13278,-23.0002026,-47.0165548,valinhos,SP
13279,-23.0095356,-47.0180665,valinhos,SP
13280,-23.0314773,-46.9811168,vinhedo,SP
13281,-23.1692784,-46.4620878,vinhedo,SP
13282,-23.0675327,-46.9074920,vinhedo,SP
13283,-23.0373668,-46.9771169,vinhedo,SP
13284,-23.0344548,-46.9812236,vinhedo,SP
13285,-23.0355434,-47.0057734,vinhedo,SP
13286,-23.0484909,-47.0218675,vinhedo,SP
13287,-23.0513457,-46.9893315,vinhedo,SP
13288,-23.0702286,-47.0012632,vinhedo,SP
13289,-23.0402523,-46.9797820,vinhedo,SP
13290,-23.0855051,-46.9595410,louveira,SP
13295,-23.1573062,-47.0540604,itupeva,SP
13300,-23.2658132,-47.2994443,itu,SP
13301,-23.2552142,-47.2978202,itu,SP
13302,-23.2651140,-47.2744643,itu,SP
13304,-23.2752249,-47.2770091,itu,SP
13305,-23.2852127,-47.2555039,itu,SP
13306,-23.2872635,-47.2809466,itu,SP
13308,-23.3853839,-47.3384858,itu,SP
13309,-23.2815967,-47.2943738,itu,SP
13310,-23.2753107,-47.3071253,itu,SP
13311,-23.2629424,-47.3155712,itu,SP
13312,-23.2589742,-47.3442003,itu,SP
13313,-23.2479320,-47.3156363,itu,SP
13315,-23.2729253,-47.0846306,cabreuva,SP
13318,-23.2831638,-46.2975213,jacare,SP
13319,-23.2886782,-47.0565400,bom fim do bom jesus,SP
13320,-23.2027463,-47.2958664,salto,SP
13321,-23.1919646,-47.2902580,salto,SP
13322,-23.1929037,-47.2753097,salto,SP
13323,-23.2163153,-47.2715935,salto,SP
13324,-23.2094713,-47.3092289,salto,SP
13326,-23.1935055,-47.3097063,salto,SP
13327,-23.1795315,-47.3133838,salto,SP
13328,-23.1750660,-47.3386506,salto,SP
13329,-23.1619543,-47.3042037,salto,SP
13330,-23.0863392,-47.2168868,indaiatuba,SP
13331,-23.0742695,-47.2268355,indaiatuba,SP
13332,-23.0575341,-47.2180464,indaiatuba,SP
13333,-23.0733287,-47.2100597,indaiatuba,SP
13334,-23.0822082,-47.2034325,indaiatuba,SP
13335,-23.0755220,-47.1969972,indaiatuba,SP
13336,-23.0620858,-47.1885158,indaiatuba,SP
13337,-23.0618534,-47.1686070,indaiatuba,SP
13338,-23.0888821,-47.1926777,indaiatuba,SP
13339,-23.0921153,-47.2008613,indaiatuba,SP
13340,-23.0983786,-47.1829947,indaiatuba,SP
13341,-23.1212575,-47.1664215,indaiatuba,SP
13342,-23.1327014,-47.1841139,indaiatuba,SP
13343,-23.1004892,-47.2069414,indaiatuba,SP
13344,-23.1063922,-47.2153524,indaiatuba,SP
13345,-23.1022586,-47.2223782,indaiatuba,SP
13346,-23.1179713,-47.2277868,indaiatuba,SP
13347,-23.1341129,-47.2279751,indaiatuba,SP
13348,-23.1163993,-47.2378265,indaiatuba,SP
13349,-23.1168244,-47.2487277,indaiatuba,SP
13350,-23.0406333,-47.3716486,elias fausto,SP
13355,-12.9938522,-38.4808818,cardeal,SP
13360,-22.9974838,-47.5057251,capivari,SP
13370,-23.0178639,-47.5287511,rafard,SP
13375,-20.5693665,-46.0231191,mombuca,SP
13380,-22.7857789,-47.3125371,nova odessa,SP
13381,-22.8014554,-47.3259134,nova odessa,SP
13382,-22.8004228,-47.3074637,nova odessa,SP
13385,-22.7910889,-47.2938417,nova odessa,SP
